# Série;Designação da série (PT);Métrica;Unidade de Medida;Período de referência;Valor;Estado
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2021-02-28;2427.3;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2021-03-31;2460.2;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2021-04-30;2464.4;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2021-05-31;2414.0;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2021-06-30;2227.2;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2021-07-31;2252.3;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2021-08-31;2209.2;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2021-09-30;1981.2;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2021-10-31;1992.5;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2021-11-30;2011.3;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2021-12-31;1740.2;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-01-31;1713.0;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-02-28;1701.1;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-03-31;1677.9;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-04-30;1761.8;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-05-31;1745.3;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-06-30;1704.5;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-07-31;1634.8;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-08-31;1711.7;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-09-30;1762.4;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-10-31;1788.2;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-11-30;1699.1;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2022-12-31;1541.0;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-01-31;1597.5;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-02-28;1622.1;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-03-31;1565.8;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-04-30;1561.6;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-05-31;1581.7;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-06-30;1568.5;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-07-31;1535.8;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-08-31;1590.8;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-09-30;1562.9;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-10-31;1580.4;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-11-30;1620.6;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2023-12-31;1470.5;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-01-31;1481.6;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-02-29;1531.9;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-03-31;1489.6;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-04-30;1485.3;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-05-31;1540.1;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-06-30;1424.4;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-07-31;1461.2;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-08-31;1514.3;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-09-30;1508.1;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-10-31;1504.3;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-11-30;1497.0;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2024-12-31;1340.6;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2025-01-31;1387.3;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2025-02-28;1415.2;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2025-03-31;1388.7;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2025-04-30;1400.1;
12528879;Empréstimos vencidos-SNF-PRT-M€ (OIFM);Valor em fim do período;Milhões de euros;2025-05-31;1432.4;
