# Série;Designação da série (PT);Métrica;Unidade de Medida;Período de referência;Valor;Estado
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2012-05-31;10.7;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2012-06-30;10.7;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2012-07-31;11;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2012-08-31;11.2;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2012-09-30;11.3;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2012-10-31;11.4;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2012-11-30;11.6;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2012-12-31;11.7;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-01-31;12;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-02-28;12.1;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-03-31;12.3;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-04-30;12.2;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-05-31;12.3;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-06-30;12.3;
